sweep_parameter,sweep_wert,variante,wiederholung,generation,beste_fitness,mittlere_fitness,stdabw_fitness,anzahl_spezies,ziel_erreicht
compatibility_threshold,2.6,V1,5,8,15.44113,-10.55344,5.92967,54,0
compatibility_threshold,2.6,V1,5,9,15.44113,-10.22403,6.34503,54,0
compatibility_threshold,2.6,V1,5,10,15.44113,-9.80583,6.87385,54,0
compatibility_threshold,2.6,V1,5,11,15.44113,-9.48819,7.11562,54,0
compatibility_threshold,2.6,V1,5,12,15.44113,-9.15812,7.22755,54,0
compatibility_threshold,2.6,V1,5,13,15.44113,-9.06676,7.42627,54,0
compatibility_threshold,2.6,V1,5,14,15.44113,-8.65483,7.56596,54,0
compatibility_threshold,2.6,V1,5,15,15.44113,-8.50543,7.82095,54,0
compatibility_threshold,2.6,V1,5,16,15.44113,-8.37441,7.90321,44,0
compatibility_threshold,2.6,V1,5,17,15.44113,-8.10911,8.15529,43,0
compatibility_threshold,2.6,V1,5,18,15.44113,-8.00121,8.20188,44,0
compatibility_threshold,2.6,V1,5,19,15.44113,-7.88877,8.25441,44,0
compatibility_threshold,2.6,V1,5,20,15.44113,-7.34708,8.53407,42,0
compatibility_threshold,2.6,V1,5,21,43.94113,-7.45602,8.84928,42,1
compatibility_threshold,2.6,V1,6,0,1.67316,-13.81401,2.8243,49,0
compatibility_threshold,2.6,V1,6,1,7.7875,-11.21637,3.66068,49,0
compatibility_threshold,2.6,V1,6,2,7.7875,-10.39529,3.82653,49,0
compatibility_threshold,2.6,V1,6,3,9.45808,-9.90801,3.86656,54,0
compatibility_threshold,2.6,V1,6,4,15.838,-9.70095,4.00799,54,0
compatibility_threshold,2.6,V1,6,5,15.838,-9.40247,4.21743,54,0
compatibility_threshold,2.6,V1,6,6,15.838,-9.10515,4.50379,54,0
compatibility_threshold,2.6,V1,6,7,15.838,-9.12156,4.82863,54,0
compatibility_threshold,2.6,V1,6,8,19.03557,-8.83479,4.88931,54,0
compatibility_threshold,2.6,V1,6,9,19.03557,-8.57063,5.26485,55,0
compatibility_threshold,2.6,V1,6,10,19.03557,-8.36497,5.42004,56,0
compatibility_threshold,2.6,V1,6,11,19.03557,-8.1822,5.88512,56,0
compatibility_threshold,2.6,V1,6,12,19.03557,-8.18809,5.84684,57,0
compatibility_threshold,2.6,V1,6,13,19.03557,-7.93563,6.17915,57,0
compatibility_threshold,2.6,V1,6,14,19.03557,-7.8464,6.17132,57,0
compatibility_threshold,2.6,V1,6,15,19.53557,-7.96113,6.55804,57,0
compatibility_threshold,2.6,V1,6,16,19.53557,-7.83967,7.01154,52,0
compatibility_threshold,2.6,V1,6,17,19.53557,-7.59915,7.17644,48,0
compatibility_threshold,2.6,V1,6,18,19.53557,-7.67159,7.3452,47,0
compatibility_threshold,2.6,V1,6,19,19.53557,-7.25565,7.42489,46,0
compatibility_threshold,2.6,V1,6,20,19.53557,-7.41035,7.42294,44,0
compatibility_threshold,2.6,V1,6,21,19.53557,-7.27742,7.6365,42,0
compatibility_threshold,2.6,V1,6,22,19.53557,-7.38067,7.76796,39,0
compatibility_threshold,2.6,V1,6,23,19.53557,-7.31436,7.41779,37,0
compatibility_threshold,2.6,V1,6,24,19.53557,-6.99631,7.48963,34,0
compatibility_threshold,2.6,V1,6,25,19.53557,-7.16177,7.35708,32,0
compatibility_threshold,2.6,V1,6,26,19.53557,-7.03746,7.46558,33,0
compatibility_threshold,2.6,V1,6,27,19.53557,-6.71483,7.91548,34,0
compatibility_threshold,2.6,V1,6,28,19.53557,-6.89089,7.91052,32,0
compatibility_threshold,2.6,V1,6,29,19.53557,-6.70797,8.11105,31,0
compatibility_threshold,2.6,V1,6,30,19.53557,-6.30073,8.14247,30,0
compatibility_threshold,2.6,V1,6,31,19.03557,-7.06359,7.23191,27,0
compatibility_threshold,2.6,V1,6,32,19.03557,-7.18738,7.25818,27,0
compatibility_threshold,2.6,V1,6,33,19.03557,-6.92564,7.09476,24,0
compatibility_threshold,2.6,V1,6,34,19.03557,-7.0418,7.24171,25,0
compatibility_threshold,2.6,V1,6,35,19.03557,-7.30183,6.84449,23,0
compatibility_threshold,2.6,V1,6,36,19.03557,-7.05571,7.38669,24,0
compatibility_threshold,2.6,V1,6,37,19.03557,-6.93351,7.32947,23,0
compatibility_threshold,2.6,V1,6,38,19.03557,-6.65089,7.17605,23,0
compatibility_threshold,2.6,V1,6,39,19.03557,-7.02361,7.22697,24,0
compatibility_threshold,2.6,V1,6,40,19.03557,-7.17808,7.1753,23,0
compatibility_threshold,2.6,V1,6,41,19.03557,-7.18454,7.48703,27,0
compatibility_threshold,2.6,V1,6,42,19.03557,-6.93624,7.65366,29,0
compatibility_threshold,2.6,V1,6,43,19.03557,-6.65825,7.7001,28,0
compatibility_threshold,2.6,V1,6,44,19.03557,-6.36998,7.48617,26,0
compatibility_threshold,2.6,V1,6,45,19.03557,-6.26084,7.43782,24,0
compatibility_threshold,2.6,V1,6,46,19.53557,-6.01291,7.78209,25,0
compatibility_threshold,2.6,V1,6,47,19.53557,-5.89247,7.77929,24,0
compatibility_threshold,2.6,V1,6,48,19.53557,-6.32334,8.03613,23,0
compatibility_threshold,2.6,V1,6,49,19.53557,-6.35089,7.88928,24,0
compatibility_threshold,2.6,V1,6,50,19.53557,-5.74036,8.05599,24,0
compatibility_threshold,2.6,V1,6,51,19.53557,-6.08975,8.16641,24,0
compatibility_threshold,2.6,V1,6,52,43.94113,-5.75618,8.51634,25,1
compatibility_threshold,2.6,V1,7,0,-9.28422,-15.05477,1.11755,56,0
compatibility_threshold,2.6,V1,7,1,-2.4537,-13.98384,1.77631,56,0
compatibility_threshold,2.6,V1,7,2,-2.4537,-13.32389,2.14207,56,0
compatibility_threshold,2.6,V1,7,3,-2.0537,-13.06196,2.54225,56,0
compatibility_threshold,2.6,V1,7,4,-1.89059,-12.78837,3.02999,57,0
compatibility_threshold,2.6,V1,7,5,-1.89059,-12.57195,3.11789,57,0
compatibility_threshold,2.6,V1,7,6,11.01098,-12.19245,3.62423,57,0
compatibility_threshold,2.6,V1,7,7,11.01098,-11.99623,3.87359,57,0
compatibility_threshold,2.6,V1,7,8,11.01098,-11.77888,4.20206,57,0
compatibility_threshold,2.6,V1,7,9,11.01098,-11.66716,4.32807,57,0
compatibility_threshold,2.6,V1,7,10,11.01098,-11.50003,4.48804,57,0
compatibility_threshold,2.6,V1,7,11,11.01098,-11.2434,4.68166,57,0
compatibility_threshold,2.6,V1,7,12,15.44113,-11.05146,5.00483,57,0
compatibility_threshold,2.6,V1,7,13,15.44113,-11.10983,5.13736,57,0
compatibility_threshold,2.6,V1,7,14,19.84113,-10.42858,5.53184,57,0
compatibility_threshold,2.6,V1,7,15,19.84113,-10.62864,5.57034,57,0
compatibility_threshold,2.6,V1,7,16,19.84113,-10.50888,5.80668,52,0
compatibility_threshold,2.6,V1,7,17,19.84113,-10.23675,5.67187,46,0
compatibility_threshold,2.6,V1,7,18,19.84113,-9.8671,6.11617,44,0
compatibility_threshold,2.6,V1,7,19,19.84113,-9.77975,6.10815,40,0
compatibility_threshold,2.6,V1,7,20,19.84113,-9.88334,5.97698,39,0
compatibility_threshold,2.6,V1,7,21,19.84113,-9.91478,5.89314,38,0
compatibility_threshold,2.6,V1,7,22,19.84113,-9.90076,5.96541,35,0
compatibility_threshold,2.6,V1,7,23,19.84113,-9.18757,6.22341,33,0
compatibility_threshold,2.6,V1,7,24,19.84113,-9.40121,6.36969,31,0
compatibility_threshold,2.6,V1,7,25,19.84113,-9.08177,6.54379,31,0
compatibility_threshold,2.6,V1,7,26,19.84113,-9.21629,6.59221,30,0
compatibility_threshold,2.6,V1,7,27,19.84113,-9.57456,6.49277,30,0
compatibility_threshold,2.6,V1,7,28,19.84113,-9.21624,6.6249,27,0
compatibility_threshold,2.6,V1,7,29,19.84113,-9.12136,6.80906,27,0
compatibility_threshold,2.6,V1,7,30,19.84113,-9.75007,6.46255,25,0
compatibility_threshold,2.6,V1,7,31,19.84113,-10.26826,5.99429,23,0
compatibility_threshold,2.6,V1,7,32,19.84113,-9.78601,6.08426,23,0
compatibility_threshold,2.6,V1,7,33,19.84113,-9.63209,5.99186,23,0
compatibility_threshold,2.6,V1,7,34,19.84113,-9.03232,6.32172,23,0
compatibility_threshold,2.6,V1,7,35,19.84113,-9.08408,6.43841,24,0
compatibility_threshold,2.6,V1,7,36,19.84113,-8.8039,6.5369,23,0
compatibility_threshold,2.6,V1,7,37,19.84113,-8.69093,6.57952,23,0
compatibility_threshold,2.6,V1,7,38,19.84113,-8.9709,6.74834,23,0
compatibility_threshold,2.6,V1,7,39,19.84113,-8.58208,7.13226,24,0
compatibility_threshold,2.6,V1,7,40,19.84113,-8.27236,7.27629,25,0
compatibility_threshold,2.6,V1,7,41,19.84113,-7.79285,7.30456,21,0
compatibility_threshold,2.6,V1,7,42,19.84113,-7.74808,7.19284,23,0
compatibility_threshold,2.6,V1,7,43,19.84113,-8.09916,7.19764,24,0
compatibility_threshold,2.6,V1,7,44,19.84113,-7.93675,7.17215,24,0
compatibility_threshold,2.6,V1,7,45,19.84113,-8.13271,7.01205,26,0
compatibility_threshold,2.6,V1,7,46,19.84113,-8.06726,7.09059,28,0
compatibility_threshold,2.6,V1,7,47,19.84113,-7.63103,7.02937,27,0
compatibility_threshold,2.6,V1,7,48,19.84113,-7.37441,7.32515,26,0
compatibility_threshold,2.6,V1,7,49,19.84113,-7.04658,7.17406,22,0
compatibility_threshold,2.6,V1,7,50,19.84113,-7.21101,7.37101,22,0
compatibility_threshold,2.6,V1,7,51,19.84113,-7.6355,7.08005,22,0
compatibility_threshold,2.6,V1,7,52,19.84113,-7.02404,7.18212,24,0
compatibility_threshold,2.6,V1,7,53,19.84113,-7.88569,6.79055,26,0
compatibility_threshold,2.6,V1,7,54,19.84113,-7.41761,6.83012,25,0
compatibility_threshold,2.6,V1,7,55,19.84113,-7.19266,6.76056,24,0
compatibility_threshold,2.6,V1,7,56,20.24113,-7.29833,6.64545,23,0
compatibility_threshold,2.6,V1,7,57,20.24113,-7.72946,6.59286,24,0
compatibility_threshold,2.6,V1,7,58,20.24113,-7.41582,6.46492,24,0
compatibility_threshold,2.6,V1,7,59,20.24113,-7.32206,6.74126,24,0
compatibility_threshold,2.6,V1,7,60,20.24113,-7.42255,6.68161,26,0
compatibility_threshold,2.6,V1,7,61,20.24113,-7.4216,6.80175,26,0
compatibility_threshold,2.6,V1,7,62,20.24113,-7.68935,6.97626,27,0
compatibility_threshold,2.6,V1,7,63,20.24113,-7.30263,6.82079,30,0
compatibility_threshold,2.6,V1,7,64,20.24113,-7.58426,6.74492,32,0
compatibility_threshold,2.6,V1,7,65,20.24113,-7.33803,6.61967,33,0
compatibility_threshold,2.6,V1,7,66,20.24113,-7.24786,6.61678,35,0
compatibility_threshold,2.6,V1,7,67,20.24113,-7.28475,6.74216,36,0
compatibility_threshold,2.6,V1,7,68,20.24113,-7.2712,6.86229,35,0
compatibility_threshold,2.6,V1,7,69,20.24113,-6.95743,6.8659,35,0
compatibility_threshold,2.6,V1,7,70,20.24113,-6.50455,7.10699,34,0
compatibility_threshold,2.6,V1,7,71,20.24113,-6.73575,7.12584,34,0
compatibility_threshold,2.6,V1,7,72,19.84113,-6.97949,7.15088,32,0
compatibility_threshold,2.6,V1,7,73,19.84113,-6.5982,7.23116,31,0
compatibility_threshold,2.6,V1,7,74,19.84113,-6.91201,7.42054,28,0
compatibility_threshold,2.6,V1,7,75,19.84113,-6.4951,7.36336,28,0
compatibility_threshold,2.6,V1,7,76,19.84113,-6.5589,7.33104,26,0
compatibility_threshold,2.6,V1,7,77,19.84113,-7.07744,7.34098,27,0
compatibility_threshold,2.6,V1,7,78,19.84113,-6.80245,7.1589,25,0
compatibility_threshold,2.6,V1,7,79,19.84113,-7.34983,7.09227,25,0
compatibility_threshold,2.6,V1,7,80,19.84113,-6.86077,7.26322,26,0
compatibility_threshold,2.6,V1,7,81,19.84113,-6.72343,7.23065,28,0
compatibility_threshold,2.6,V1,7,82,19.84113,-6.55804,7.20495,26,0
compatibility_threshold,2.6,V1,7,83,19.84113,-6.47513,7.36838,25,0
compatibility_threshold,2.6,V1,7,84,19.84113,-6.64359,7.30883,27,0
compatibility_threshold,2.6,V1,7,85,19.84113,-6.77108,7.22569,27,0
compatibility_threshold,2.6,V1,7,86,19.84113,-7.05289,7.15401,26,0
compatibility_threshold,2.6,V1,7,87,19.84113,-7.05596,6.76746,23,0
compatibility_threshold,2.6,V1,7,88,19.84113,-6.86062,6.80679,23,0
compatibility_threshold,2.6,V1,7,89,43.94113,-6.63066,7.0307,23,1
compatibility_threshold,2.6,V1,8,0,-4.14206,-14.58685,2.17398,48,0
compatibility_threshold,2.6,V1,8,1,-4.14206,-12.60405,2.91606,48,0
compatibility_threshold,2.6,V1,8,2,-1.36248,-11.81142,2.90869,48,0
compatibility_threshold,2.6,V1,8,3,-1.36248,-11.54283,3.04353,49,0
compatibility_threshold,2.6,V1,8,4,0.61738,-11.59845,3.16324,49,0
compatibility_threshold,2.6,V1,8,5,8.84113,-11.34412,3.45125,49,0
compatibility_threshold,2.6,V1,8,6,8.84113,-10.97247,4.11708,50,0
compatibility_threshold,2.6,V1,8,7,9.79953,-10.82743,4.41419,52,0
compatibility_threshold,2.6,V1,8,8,17.05596,-10.66846,4.77242,53,0
compatibility_threshold,2.6,V1,8,9,17.05596,-10.1823,5.05068,53,0
compatibility_threshold,2.6,V1,8,10,17.05596,-10.30933,5.39983,54,0
compatibility_threshold,2.6,V1,8,11,17.05596,-10.19213,5.7121,54,0
compatibility_threshold,2.6,V1,8,12,17.05596,-9.98715,6.2056,54,0
compatibility_threshold,2.6,V1,8,13,17.05596,-9.76128,6.49794,54,0
compatibility_threshold,2.6,V1,8,14,17.05596,-8.88289,7.19918,54,0
compatibility_threshold,2.6,V1,8,15,17.05596,-8.25366,7.86016,55,0
compatibility_threshold,2.6,V1,8,16,17.05596,-8.11123,8.40709,51,0
compatibility_threshold,2.6,V1,8,17,17.05596,-7.3096,8.68173,49,0
compatibility_threshold,2.6,V1,8,18,17.05596,-7.44892,8.63461,48,0
compatibility_threshold,2.6,V1,8,19,19.57885,-6.41198,9.3177,46,0
compatibility_threshold,2.6,V1,8,20,19.57885,-6.29821,9.46349,46,0
compatibility_threshold,2.6,V1,8,21,19.57885,-6.64749,9.34984,47,0
compatibility_threshold,2.6,V1,8,22,19.57885,-5.45789,9.7162,45,0
compatibility_threshold,2.6,V1,8,23,19.57885,-5.50366,9.99262,42,0
compatibility_threshold,2.6,V1,8,24,19.57885,-4.48002,10.38565,41,0
compatibility_threshold,2.6,V1,8,25,19.57885,-4.69914,10.30583,43,0
compatibility_threshold,2.6,V1,8,26,19.57885,-4.8827,10.46709,43,0
compatibility_threshold,2.6,V1,8,27,19.57885,-3.96657,10.60564,43,0
compatibility_threshold,2.6,V1,8,28,19.57885,-4.43421,10.40371,40,0
compatibility_threshold,2.6,V1,8,29,19.57885,-4.07561,10.42836,40,0
compatibility_threshold,2.6,V1,8,30,19.57885,-3.26815,10.82502,37,0
compatibility_threshold,2.6,V1,8,31,19.57885,-3.22803,10.80934,40,0
compatibility_threshold,2.6,V1,8,32,19.57885,-3.15327,10.97927,39,0
compatibility_threshold,2.6,V1,8,33,19.57885,-2.98811,10.94943,38,0
compatibility_threshold,2.6,V1,8,34,19.57885,-3.55986,10.99719,38,0
compatibility_threshold,2.6,V1,8,35,19.57885,-2.97781,10.85643,39,0
compatibility_threshold,2.6,V1,8,36,19.57885,-2.14179,10.99583,38,0
compatibility_threshold,2.6,V1,8,37,19.57885,-3.50513,10.87715,38,0
compatibility_threshold,2.6,V1,8,38,19.57885,-2.77458,11.21546,39,0
compatibility_threshold,2.6,V1,8,39,19.57885,-2.46671,11.1947,40,0
compatibility_threshold,2.6,V1,8,40,19.57885,-1.5375,10.95402,39,0
compatibility_threshold,2.6,V1,8,41,19.57885,-1.93299,11.04394,38,0
compatibility_threshold,2.6,V1,8,42,19.57885,-1.72287,11.0875,38,0
compatibility_threshold,2.6,V1,8,43,19.57885,-1.36107,11.06912,38,0
compatibility_threshold,2.6,V1,8,44,19.57885,-1.70166,11.07847,37,0
compatibility_threshold,2.6,V1,8,45,19.57885,-1.81723,11.22114,36,0
compatibility_threshold,2.6,V1,8,46,19.57885,-1.20749,11.06208,37,0
compatibility_threshold,2.6,V1,8,47,19.57885,-1.19263,11.0266,38,0
compatibility_threshold,2.6,V1,8,48,19.57885,-1.06164,10.97189,37,0
compatibility_threshold,2.6,V1,8,49,19.57885,-0.99139,11.03571,37,0
compatibility_threshold,2.6,V1,8,50,19.57885,-1.18013,11.03005,36,0
compatibility_threshold,2.6,V1,8,51,19.57885,-1.26836,10.95054,34,0
compatibility_threshold,2.6,V1,8,52,19.57885,-2.36953,11.03744,35,0
compatibility_threshold,2.6,V1,8,53,19.57885,-1.15675,10.91571,35,0
compatibility_threshold,2.6,V1,8,54,19.57885,-2.09332,11.02902,36,0
compatibility_threshold,2.6,V1,8,55,19.57885,-1.67884,11.05696,38,0
compatibility_threshold,2.6,V1,8,56,9.24113,-0.88549,10.82906,38,0
compatibility_threshold,2.6,V1,8,57,9.24113,-1.0482,10.80579,40,0
compatibility_threshold,2.6,V1,8,58,9.24113,-1.58396,10.94433,42,0
compatibility_threshold,2.6,V1,8,59,9.04113,-0.67519,10.819,39,0
compatibility_threshold,2.6,V1,8,60,9.04113,-1.10283,11.02293,38,0
compatibility_threshold,2.6,V1,8,61,9.04113,-0.21873,10.77908,35,0
compatibility_threshold,2.6,V1,8,62,14.34113,-0.60608,10.864,40,0
compatibility_threshold,2.6,V1,8,63,14.34113,-0.89247,11.04428,44,0
compatibility_threshold,2.6,V1,8,64,14.34113,-0.19531,10.78008,48,0
compatibility_threshold,2.6,V1,8,65,14.34113,-0.39942,10.90068,50,0
compatibility_threshold,2.6,V1,8,66,14.34113,-0.34826,10.94913,48,0
compatibility_threshold,2.6,V1,8,67,14.34113,-0.47961,10.91743,48,0
compatibility_threshold,2.6,V1,8,68,14.34113,-0.11683,10.98958,46,0
compatibility_threshold,2.6,V1,8,69,14.34113,-1.2701,11.15348,48,0
compatibility_threshold,2.6,V1,8,70,14.34113,-0.83306,11.05552,48,0
compatibility_threshold,2.6,V1,8,71,21.44113,-1.00163,11.10721,47,0
compatibility_threshold,2.6,V1,8,72,21.44113,-0.01134,10.90831,49,0
compatibility_threshold,2.6,V1,8,73,21.44113,-0.64371,11.08502,46,0
compatibility_threshold,2.6,V1,8,74,21.54113,-0.64961,11.10973,45,0
compatibility_threshold,2.6,V1,8,75,21.64113,-0.88183,11.11522,42,0
compatibility_threshold,2.6,V1,8,76,21.64113,-0.57111,11.08225,40,0
compatibility_threshold,2.6,V1,8,77,21.64113,0.20434,11.08094,41,0
compatibility_threshold,2.6,V1,8,78,21.64113,-0.20395,11.11699,38,0
compatibility_threshold,2.6,V1,8,79,21.64113,-0.84432,11.39399,37,0
compatibility_threshold,2.6,V1,8,80,21.64113,-0.71119,11.38641,36,0
compatibility_threshold,2.6,V1,8,81,21.64113,-0.0721,11.00052,34,0
compatibility_threshold,2.6,V1,8,82,21.64113,-0.86921,11.21902,33,0
compatibility_threshold,2.6,V1,8,83,21.64113,-1.06146,11.14499,35,0
compatibility_threshold,2.6,V1,8,84,21.64113,-0.84757,11.17068,34,0
compatibility_threshold,2.6,V1,8,85,21.64113,-0.5157,11.26517,31,0
compatibility_threshold,2.6,V1,8,86,43.94113,-0.27003,11.4182,33,1
compatibility_threshold,2.6,V1,9,0,-5.23875,-13.92328,2.73609,58,0
compatibility_threshold,2.6,V1,9,1,-2.21955,-11.32711,3.64718,58,0
compatibility_threshold,2.6,V1,9,2,6.99899,-10.06361,3.74958,58,0
compatibility_threshold,2.6,V1,9,3,6.99899,-9.80911,3.82694,58,0
compatibility_threshold,2.6,V1,9,4,12.14113,-9.59481,3.99808,58,0
compatibility_threshold,2.6,V1,9,5,43.94113,-9.88142,4.57575,58,1
compatibility_threshold,3.2,V1,1,0,0.31733,-14.58927,1.34851,2,0
compatibility_threshold,3.2,V1,1,1,0.31733,-13.73379,1.58885,2,0
compatibility_threshold,3.2,V1,1,2,0.31733,-13.29793,1.64179,2,0
compatibility_threshold,3.2,V1,1,3,0.31733,-13.23778,1.64255,2,0
compatibility_threshold,3.2,V1,1,4,0.31733,-13.13465,1.59298,2,0
compatibility_threshold,3.2,V1,1,5,0.31733,-13.05077,1.63194,2,0
compatibility_threshold,3.2,V1,1,6,0.31733,-13.0349,1.83291,2,0
compatibility_threshold,3.2,V1,1,7,11.74309,-13.02505,2.04716,2,0
compatibility_threshold,3.2,V1,1,8,11.74309,-12.71594,2.38641,2,0
compatibility_threshold,3.2,V1,1,9,11.74309,-12.62826,2.59082,5,0
compatibility_threshold,3.2,V1,1,10,11.74309,-12.30408,3.06594,6,0
compatibility_threshold,3.2,V1,1,11,11.74309,-12.07039,3.43252,6,0
compatibility_threshold,3.2,V1,1,12,11.74309,-11.86933,3.41743,6,0
compatibility_threshold,3.2,V1,1,13,11.74309,-11.73356,3.67283,7,0
compatibility_threshold,3.2,V1,1,14,11.74309,-11.38006,3.84525,7,0
compatibility_threshold,3.2,V1,1,15,11.74309,-11.16008,3.96451,7,0
compatibility_threshold,3.2,V1,1,16,11.74309,-11.20414,3.8593,7,0
compatibility_threshold,3.2,V1,1,17,11.74309,-11.14834,3.93857,7,0
compatibility_threshold,3.2,V1,1,18,11.74309,-10.83916,4.1138,7,0
compatibility_threshold,3.2,V1,1,19,11.74309,-10.83708,3.90109,8,0
compatibility_threshold,3.2,V1,1,20,11.74309,-10.44624,4.27383,8,0
compatibility_threshold,3.2,V1,1,21,11.74309,-10.23376,4.29715,8,0
compatibility_threshold,3.2,V1,1,22,11.74309,-10.3068,4.3586,8,0
compatibility_threshold,3.2,V1,1,23,11.74309,-10.12069,4.43888,7,0
compatibility_threshold,3.2,V1,1,24,11.74309,-9.94993,4.34303,6,0
compatibility_threshold,3.2,V1,1,25,11.74309,-10.06074,4.31386,6,0
compatibility_threshold,3.2,V1,1,26,11.74309,-9.46804,4.4822,4,0
compatibility_threshold,3.2,V1,1,27,11.74309,-9.74506,4.46949,3,0
compatibility_threshold,3.2,V1,1,28,11.74309,-9.88297,4.46942,3,0
compatibility_threshold,3.2,V1,1,29,11.74309,-9.42379,4.63319,3,0
compatibility_threshold,3.2,V1,1,30,11.74309,-9.68648,4.74767,3,0
compatibility_threshold,3.2,V1,1,31,11.74309,-9.3719,4.7358,3,0
compatibility_threshold,3.2,V1,1,32,13.54113,-9.26196,5.00896,4,0
compatibility_threshold,3.2,V1,1,33,43.94113,-8.60797,5.66538,4,1
compatibility_threshold,3.2,V1,2,0,-6.80768,-14.67442,1.10739,2,0
compatibility_threshold,3.2,V1,2,1,2.94932,-13.9501,1.2191,2,0
compatibility_threshold,3.2,V1,2,2,2.94932,-13.71451,1.33133,2,0
compatibility_threshold,3.2,V1,2,3,8.70272,-13.51956,2.18383,2,0
compatibility_threshold,3.2,V1,2,4,9.89953,-13.38058,2.30896,2,0
compatibility_threshold,3.2,V1,2,5,9.89953,-13.23008,2.86642,3,0
compatibility_threshold,3.2,V1,2,6,9.89953,-13.16361,3.08829,3,0
compatibility_threshold,3.2,V1,2,7,13.24113,-12.51472,4.20283,4,0
compatibility_threshold,3.2,V1,2,8,17.64113,-11.55168,5.5418,4,0
compatibility_threshold,3.2,V1,2,9,17.64113,-10.60441,6.343,4,0
compatibility_threshold,3.2,V1,2,10,17.64113,-9.88288,6.96602,4,0
compatibility_threshold,3.2,V1,2,11,17.64113,-9.60996,7.405,4,0
compatibility_threshold,3.2,V1,2,12,17.64113,-9.62674,7.15917,4,0
compatibility_threshold,3.2,V1,2,13,43.94113,-9.49836,7.31609,4,1
compatibility_threshold,3.2,V1,3,0,-0.3744,-14.44937,2.43218,2,0
compatibility_threshold,3.2,V1,3,1,0.09267,-12.1789,3.21369,2,0
compatibility_threshold,3.2,V1,3,2,2.50204,-11.28742,3.23663,2,0
compatibility_threshold,3.2,V1,3,3,8.44113,-10.68639,3.54463,2,0
compatibility_threshold,3.2,V1,3,4,8.44113,-10.65299,3.69238,2,0
compatibility_threshold,3.2,V1,3,5,8.44113,-10.45137,4.38045,3,0
compatibility_threshold,3.2,V1,3,6,8.44113,-10.25079,5.24118,4,0
compatibility_threshold,3.2,V1,3,7,14.74113,-9.32714,6.12061,4,0
compatibility_threshold,3.2,V1,3,8,19.84113,-8.74491,6.59503,4,0
compatibility_threshold,3.2,V1,3,9,19.84113,-7.37085,7.21829,4,0
compatibility_threshold,3.2,V1,3,10,43.94113,-6.95222,8.07809,4,1
compatibility_threshold,3.2,V1,4,0,-8.11793,-14.76882,1.05904,3,0
compatibility_threshold,3.2,V1,4,1,-2.4537,-13.82553,1.47186,3,0
compatibility_threshold,3.2,V1,4,2,6.17506,-13.29005,1.69041,3,0
compatibility_threshold,3.2,V1,4,3,6.17506,-13.05451,1.94026,3,0
compatibility_threshold,3.2,V1,4,4,6.17506,-12.93327,2.17658,3,0
compatibility_threshold,3.2,V1,4,5,6.17506,-12.63828,2.71223,3,0
compatibility_threshold,3.2,V1,4,6,9.94113,-12.36374,3.16344,3,0
compatibility_threshold,3.2,V1,4,7,9.94113,-12.07918,3.19172,4,0
compatibility_threshold,3.2,V1,4,8,9.94113,-11.55077,3.7445,4,0
